2018-03-21 09:50:11,065 [6] INFO  BaseLog [(null)] - OAuth2Controller>Index :https://open.weixin.qq.com/connect/oauth2/authorize?appid=wxf0eea6fec2756b45&redirect_uri=http%3A%2F%2Fwxtest-ct.qichedaquan.com%2Fapi%2FOAuth2%2FUserInfoCallback%3FreturnUrl%3Dhttp%3A%2F%2Fwxtest-ct.qichedaquan.com%2FmoneyManager%2Fmake_money.html%3Fchannel%3Dctlmcaidan&response_type=code&scope=snsapi_userinfo&state=ChiTu993&connect_redirect=1#wechat_redirect
2018-03-21 15:36:55,686 [6] INFO  BaseLog [(null)] - 调用Senparc.Weixin.MP.AdvancedAPIs.UserApi.Info方法，参数appId=wxf0eea6fec2756b45,openid=ohvZzwIpMW_ROfDf7N9IvbdNrpHg,结果={"subscribe":1,"openid":"ohvZzwIpMW_ROfDf7N9IvbdNrpHg","nickname":"seay","sex":1,"language":"zh_CN","city":"","province":"奥克兰","country":"新西兰","headimgurl":"http://thirdwx.qlogo.cn/mmopen/5pxmIbNO8heardmiaZ0saeaueGEyKnpWWIFkvqOS0nwxdHSq6qASxIcIn3jT5y13hP3Wy0UQDJib1FrELiapV456Y4M4vmBk3Js/132","subscribe_time":1521020314,"unionid":"o_J_G0_aJx27xTqZeOGzunN1JB5A","remark":"","groupid":0,"tagid_list":[],"errcode":0,"ErrorCodeValue":0,"errmsg":null,"P2PData":null}
2018-03-21 15:36:55,693 [6] INFO  BaseLog [(null)] - 调用 XYAuto.ITSC.Chitunion2017.BLL.WeChat.WeiXinUser.Instance.GetUnionAndUserId方法，参数openid=ohvZzwIpMW_ROfDf7N9IvbdNrpHg,结果={"OpenID":"ohvZzwIpMW_ROfDf7N9IvbdNrpHg","UnionID":"o_J_G0_aJx27xTqZeOGzunN1JB5A","UserID":1612}
2018-03-21 15:36:55,709 [6] INFO  BaseLog [(null)] - 调用XYAuto.ITSC.Chitunion2017.Common.UserInfo.Instance.Passport方法，参数UserID=1612,结果=fq0esYvUWd972wEauXMdHKw0OtpNIywRF3NC0ph/wlOEwwEEdAoDNNgLvyMBWVpNF5xEYe8ioPNpQiH3YHWNntS9/PPqz1Ov3nAuXHw1ArNQwQoP9Zd81phSiIXDYMwxuognGUlk0prn8gkxDr8aQ5gAvnvD3ZdrPlgZJHFsKRwVWmtG/YlGF8k9r3frtTuF,URL=http://wxtest-ct.qichedaquan.com/moneyManager/make_money.html
2018-03-21 15:36:55,716 [6] INFO  BaseLog [(null)] - WeiXinVisvitBll AddWeiXinVisvitInfo 开始 UserID: 1612,URL=http://wxtest-ct.qichedaquan.com/moneyManager/make_money.html
2018-03-21 15:36:55,728 [6] INFO  BaseLog [(null)] - WeiXinVisvitBll AddWeiXinVisvitInfo UserID: 1612,URL=http://wxtest-ct.qichedaquan.com/moneyManager/make_money.html OK
2018-03-21 15:36:56,287 [12] INFO  BaseLog [(null)] - WeiXinVisvitBll AddWeiXinVisvitInfo 开始 UserID: 1612,URL=http://wxtest-ct.qichedaquan.com/moneyManager/make_money.html?isauth=1
2018-03-21 15:36:56,293 [12] INFO  BaseLog [(null)] - WeiXinVisvitBll AddWeiXinVisvitInfo UserID: 1612,URL=http://wxtest-ct.qichedaquan.com/moneyManager/make_money.html?isauth=1 OK
2018-03-21 15:36:56,493 [12] INFO  BaseLog [(null)] - 
请求的url地址：http://wxtest-ct.qichedaquan.com/api/Task/GetSceneInfoByUserId?r=0.4993504551692165
执行的时间:9.135ms
请求的参数:{}
返回的结果:{"Status":0,"Message":"OK","Result":{"CategoryList":[{"SceneID":0,"SceneName":"推荐","IsSelected":0,"Counts":10000},{"SceneID":3,"SceneName":"育儿","IsSelected":0,"Counts":0},{"SceneID":4,"SceneName":"娱乐","IsSelected":0,"Counts":0},{"SceneID":22,"SceneName":"汽车","IsSelected":0,"Counts":0},{"SceneID":24,"SceneName":"美食","IsSelected":0,"Counts":0},{"SceneID":25,"SceneName":"旅游","IsSelected":0,"Counts":0},{"SceneID":31,"SceneName":"教育","IsSelected":0,"Counts":0},{"SceneID":32,"SceneName":"家居","IsSelected":0,"Counts":0},{"SceneID":34,"SceneName":"婚恋","IsSelected":0,"Counts":0},{"SceneID":46,"SceneName":"财经","IsSelected":0,"Counts":0}],"IsSkip":false},"IsOverdue":null}

2018-03-21 15:36:56,547 [17] INFO  BaseLog [(null)] - [IsAuthorized]IsCheckIP=False,IsCheckLogin=True,CheckModuleRight=,用户请求的地址=http://wxtest-ct.qichedaquan.com/api/Task/GetUserDayOrderCount,UrlRefer=http://wxtest-ct.qichedaquan.com/moneyManager/make_money.html?isauth=1
2018-03-21 15:36:56,674 [6] INFO  BaseLog [(null)] - [IsAuthorized]IsCheckIP=False,IsCheckLogin=True,CheckModuleRight=,用户请求的地址=http://wxtest-ct.qichedaquan.com/api/Task/GetUnionAndUserId,UrlRefer=http://wxtest-ct.qichedaquan.com/moneyManager/make_money.html?isauth=1
2018-03-21 15:36:57,097 [12] INFO  BaseLog [(null)] - [IsAuthorized]IsCheckIP=False,IsCheckLogin=True,CheckModuleRight=,用户请求的地址=http://wxtest-ct.qichedaquan.com/api/Task/GetTaskListByUserId?PageSize=10&SceneID=0&PageIndex=0&r=0.7165824699045982,UrlRefer=http://wxtest-ct.qichedaquan.com/moneyManager/make_money.html?isauth=1
2018-03-21 15:36:57,111 [17] INFO  BaseLog [(null)] - 
请求的url地址：http://wxtest-ct.qichedaquan.com/api/Task/GetTaskListByUserId?PageSize=10&SceneID=0&PageIndex=0&r=0.7165824699045982
执行的时间:5.0131ms
请求的参数:{"CheckLogin":true,"res":{"OpenID":null,"PageIndex":0,"PageSize":10,"SceneID":0,"UserID":0}}
返回的结果:{"Status":0,"Message":"Success","Result":{"TotalCount":0,"TaskID":-2,"TaskInfo":[{"TaskId":16414,"TaskName":"1进门收纳换鞋凳，空间“0”占用！","MaterialUrl":"http://news1.chitu.qichedaquan.com/ct_m/20180321/10885.html","BillingRuleName":"0.17元/CPC + 0元/CPL","Synopsis":"玄关凳还可以和收纳彼此融合，提高空间利用率。","ImgUrl":"http://192.168.3.76/group4/M00/02/60/pIYBAFqvZEmAU7jZAAAkhAl47U4069.JPG","TotalAmount":0.00,"TotalPrice":675.00,"IsForward":0,"CPCPrice":0.17},{"TaskId":16413,"TaskName":"再说李斌就哭了，蔚来江淮怎么会分手","MaterialUrl":"http://news1.chitu.qichedaquan.com/ct_m/20180321/10874.html","BillingRuleName":"0.22元/CPC + 3元/CPL","Synopsis":"再说李斌就哭了，蔚来江淮怎么会分手","ImgUrl":"http://imgcdn.chitunion.com/group4/M00/8A/30/QQ0DAFqweYaAbrD4AAAZHMKL0sU783.JPG","TotalAmount":0.00,"TotalPrice":929.00,"IsForward":0,"CPCPrice":0.22},{"TaskId":16411,"TaskName":"售9-11万/换装7DCT 新款哈弗M6正式上市","MaterialUrl":"http://news1.chitu.qichedaquan.com/ct_m/20180320/10861.html","BillingRuleName":"0.21元/CPC + 3元/CPL","Synopsis":"123457677","ImgUrl":"http://imgcdn.chitunion.com/group4/M00/8A/1A/QQ0DAFqwb8yACeLcAAAlNqxkUzo811.JPG","TotalAmount":0.00,"TotalPrice":913.00,"IsForward":0,"CPCPrice":0.21},{"TaskId":16410,"TaskName":"全球首例！Uber自动驾驶车辆致行人死亡","MaterialUrl":"http://news1.chitu.qichedaquan.com/ct_m/20180320/10860.html","BillingRuleName":"0.20元/CPC + 3元/CPL","Synopsis":"12345678","ImgUrl":"http://imgcdn.chitunion.com/group4/M00/8A/38/QQ0DAFqwfh6AUTM2AAAlxpkgfGM747.JPG","TotalAmount":0.00,"TotalPrice":905.00,"IsForward":0,"CPCPrice":0.20},{"TaskId":16409,"TaskName":"足够年轻的SUV 静态体验东风风神AX4","MaterialUrl":"http://news1.chitu.qichedaquan.com/ct_m/20180320/10858.html","BillingRuleName":"0.24元/CPC + 3元/CPL","Synopsis":"12345678900","ImgUrl":"http://192.168.3.76/group4/M00/02/7A/pIYBAFqwgZuAJyVKAABDKJKeXG8199.JPG","TotalAmount":0.00,"TotalPrice":945.00,"IsForward":0,"CPCPrice":0.24},{"TaskId":16406,"TaskName":"你们都爱村上春树的什么？","MaterialUrl":"http://news1.chitu.qichedaquan.com/ct_m/20180319/10850.html","BillingRuleName":"0.25元/CPC + 3元/CPL","Synopsis":"村上的文字是诚实的。","ImgUrl":"http://192.168.3.76/group4/M00/02/6C/pIYBAFqvqxuAHRYaAABNnqnV-k8522.JPG","TotalAmount":0.00,"TotalPrice":952.00,"IsForward":0,"CPCPrice":0.25},{"TaskId":16405,"TaskName":"20180312-02好的婚姻，都带点“傻气”","MaterialUrl":"http://news1.chitu.qichedaquan.com/ct_m/20180312/10841.html","BillingRuleName":"0.16元/CPC + 3元/CPL","Synopsis":"爸妈营，300万精英爸妈在这里，一起学、玩、买！","ImgUrl":"http://192.168.3.76/group4/M00/00/48/pIYBAFp1ZQKAIhRcAAAqvcDqwY8460.JPG","TotalAmount":0.00,"TotalPrice":867.00,"IsForward":0,"CPCPrice":0.16},{"TaskId":16404,"TaskName":"20180312-01抹一抹年轻十岁！！自带按摩功能的网红眼霜，让眼纹、眼袋、黑眼圈全靠边","MaterialUrl":"http://news1.chitu.qichedaquan.com/ct_m/20180312/294.html","BillingRuleName":"0.29元/CPC + 3元/CPL","Synopsis":"都说爱笑的女孩运气不会太差，但眼纹也不会少，眼部是肌肤的重灾区，女生真的赌不起。","ImgUrl":"http://192.168.3.71/group1/M00/0C/7F/oYYBAFpXRlGAGA4KAAAlMvCP9Rw724.JPG","TotalAmount":0.00,"TotalPrice":990.00,"IsForward":0,"CPCPrice":0.29},{"TaskId":16395,"TaskName":"别让孩子如此让人讨厌","MaterialUrl":"http://newscdn.chitunion.com/ct_m/20180111/55719.html","BillingRuleName":"0.10元/CPC + 0元/CPL","Synopsis":"最近有一则熊孩子在地铁里抢陌生乘客蛋卷的事儿，家长居然还对孩子说：吃完再要。　　我也是震惊了，他们虽说是","ImgUrl":"http://img4.qcdqcdn.com/group4/M00/C9/95/QQ0DAFpVhU6APgvmAAB75Gov3pc046.GIF","TotalAmount":0.00,"TotalPrice":511.00,"IsForward":0,"CPCPrice":0.10},{"TaskId":16394,"TaskName":"美味又好看的包子做法来啦，赶紧收了吧~","MaterialUrl":"http://newscdn.chitunion.com/ct_m/20180111/55717.html","BillingRuleName":"0.25元/CPC + 0元/CPL","Synopsis":"鸡汁生煎包食材：300g鸡爪、25ml料酒、300g猪前夹肉、1个鸡蛋、400g中筋面粉、3小勺盐、适量生姜","ImgUrl":"http://img4.qcdqcdn.com/group4/M00/C9/F2/QQ0DAFpVxOSAGOs_AAArthx1CMo803.JPG","TotalAmount":0.00,"TotalPrice":886.00,"IsForward":0,"CPCPrice":0.25}]},"IsOverdue":null}

2018-03-21 15:37:04,873 [24] INFO  BaseLog [(null)] - [WechatShareController]******AddWechatShare begin...->ReqsShare:{"ShareUrl":"http:\/\/wxtest-ct.qichedaquan.com\/moneymanager\/make_money.html?isauth=1"}
2018-03-21 15:37:04,881 [24] INFO  BaseLog [(null)] - 分享功能获取IP:
2018-03-21 15:37:04,886 [24] INFO  BaseLog [(null)] - 获取当前客户端ID：REMOTE_ADDR=127.0.0.1
2018-03-21 15:37:04,891 [24] INFO  BaseLog [(null)] - 获取当前客户端ID：UserHostAddress=127.0.0.1
2018-03-21 15:37:04,900 [24] INFO  BaseLog [(null)] - [WechatShareController]*****AddWechatShare ->ReqsShare:{"ShareUrl":"http:\/\/wxtest-ct.qichedaquan.com\/moneymanager\/make_money.html?isauth=1"},分享失败:发生数据类型 smallint 的算术溢出错误，值 = 202003。
语句已终止。
2018-03-21 15:37:04,908 [24] ERROR BaseLog [(null)] - Chitunion_WebAPIWeChat——异常
System.Data.SqlClient.SqlException (0x80131904): 发生数据类型 smallint 的算术溢出错误，值 = 202003。
语句已终止。
   在 XYAuto.BUOC.Chitunion2017.WebAPIWeChat.Controllers.WechatShareController.AddWechatShare(ReqsShare DTO) 位置 D:\GitRoot（C）\A5信息系统研发\销售业务管理平台\赤兔联盟系统\XYAuto.BUOC.Chitunion2017.WebAPIWeChat\Controllers\WechatShareController.cs:行号 29
   在 lambda_method(Closure , Object , Object[] )
   在 System.Web.Http.Controllers.ReflectedHttpActionDescriptor.ActionExecutor.<>c__DisplayClass10.<GetExecutor>b__9(Object instance, Object[] methodParameters)
   在 System.Web.Http.Controllers.ReflectedHttpActionDescriptor.ActionExecutor.Execute(Object instance, Object[] arguments)
   在 System.Web.Http.Controllers.ReflectedHttpActionDescriptor.ExecuteAsync(HttpControllerContext controllerContext, IDictionary`2 arguments, CancellationToken cancellationToken)
--- 引发异常的上一位置中堆栈跟踪的末尾 ---
   在 System.Runtime.CompilerServices.TaskAwaiter.ThrowForNonSuccess(Task task)
   在 System.Runtime.CompilerServices.TaskAwaiter.HandleNonSuccessAndDebuggerNotification(Task task)
   在 System.Web.Http.Controllers.ApiControllerActionInvoker.<InvokeActionAsyncCore>d__0.MoveNext()
--- 引发异常的上一位置中堆栈跟踪的末尾 ---
   在 System.Runtime.CompilerServices.TaskAwaiter.ThrowForNonSuccess(Task task)
   在 System.Runtime.CompilerServices.TaskAwaiter.HandleNonSuccessAndDebuggerNotification(Task task)
   在 System.Web.Http.Filters.ActionFilterAttribute.<CallOnActionExecutedAsync>d__5.MoveNext()
--- 引发异常的上一位置中堆栈跟踪的末尾 ---
   在 System.Web.Http.Filters.ActionFilterAttribute.<CallOnActionExecutedAsync>d__5.MoveNext()
--- 引发异常的上一位置中堆栈跟踪的末尾 ---
   在 System.Runtime.CompilerServices.TaskAwaiter.ThrowForNonSuccess(Task task)
   在 System.Runtime.CompilerServices.TaskAwaiter.HandleNonSuccessAndDebuggerNotification(Task task)
   在 System.Web.Http.Filters.ActionFilterAttribute.<ExecuteActionFilterAsyncCore>d__0.MoveNext()
--- 引发异常的上一位置中堆栈跟踪的末尾 ---
   在 System.Runtime.CompilerServices.TaskAwaiter.ThrowForNonSuccess(Task task)
   在 System.Runtime.CompilerServices.TaskAwaiter.HandleNonSuccessAndDebuggerNotification(Task task)
   在 System.Web.Http.Controllers.ActionFilterResult.<ExecuteAsync>d__2.MoveNext()
--- 引发异常的上一位置中堆栈跟踪的末尾 ---
   在 System.Runtime.CompilerServices.TaskAwaiter.ThrowForNonSuccess(Task task)
   在 System.Runtime.CompilerServices.TaskAwaiter.HandleNonSuccessAndDebuggerNotification(Task task)
   在 System.Web.Http.Controllers.AuthenticationFilterResult.<ExecuteAsync>d__0.MoveNext()
--- 引发异常的上一位置中堆栈跟踪的末尾 ---
   在 System.Runtime.CompilerServices.TaskAwaiter.ThrowForNonSuccess(Task task)
   在 System.Runtime.CompilerServices.TaskAwaiter.HandleNonSuccessAndDebuggerNotification(Task task)
   在 System.Web.Http.Controllers.ExceptionFilterResult.<ExecuteAsync>d__0.MoveNext()
ClientConnectionId:0853a020-0f43-4e2b-a0a8-20a0f5af050a
Error Number:220,State:1,Class:16
2018-03-21 15:37:05,291 [24] INFO  BaseLog [(null)] - 发邮件开始：
2018-03-21 15:37:05,299 [24] ERROR BaseLog [(null)] - 发邮件失败: 
System.ArgumentNullException: 值不能为 null。
参数名: address
   在 System.Net.Mail.MailAddress..ctor(String address, String displayName, Encoding displayNameEncoding)
   在 System.Net.Mail.MailAddress..ctor(String address, String displayName)
   在 XYAuto.YanFa.SysRightManager.Common.IsdcMail..ctor()
   在 XYAuto.ITSC.Chitunion2017.BLL.EmailHelper.SendMailByTemplate(String templateName, String[] mailBody, String subject, String[] reciver) 位置 D:\GitRoot（C）\A5信息系统研发\销售业务管理平台\赤兔联盟系统\XYAuto.ITSC.Chitunion2017.BLL\EmailHelper.cs:行号 28
2018-03-21 15:37:05,737 [24] INFO  BaseLog [(null)] - 发邮件结束！
2018-03-21 15:37:12,442 [24] INFO  BaseLog [(null)] - WeiXinVisvitBll AddWeiXinVisvitInfo 开始 UserID: 1612,URL=http://wxtest-ct.qichedaquan.com/moneymanager/make_money.html?isauth=1&from=singlemessage
2018-03-21 15:37:12,454 [24] INFO  BaseLog [(null)] - WeiXinVisvitBll AddWeiXinVisvitInfo UserID: 1612,URL=http://wxtest-ct.qichedaquan.com/moneymanager/make_money.html?isauth=1&from=singlemessage OK
2018-03-21 15:37:12,638 [24] INFO  BaseLog [(null)] - 
请求的url地址：http://wxtest-ct.qichedaquan.com/api/Task/GetSceneInfoByUserId?r=0.9774419167711619
执行的时间:8.0177ms
请求的参数:{}
返回的结果:{"Status":0,"Message":"OK","Result":{"CategoryList":[{"SceneID":0,"SceneName":"推荐","IsSelected":0,"Counts":10000},{"SceneID":3,"SceneName":"育儿","IsSelected":0,"Counts":0},{"SceneID":4,"SceneName":"娱乐","IsSelected":0,"Counts":0},{"SceneID":22,"SceneName":"汽车","IsSelected":0,"Counts":0},{"SceneID":24,"SceneName":"美食","IsSelected":0,"Counts":0},{"SceneID":25,"SceneName":"旅游","IsSelected":0,"Counts":0},{"SceneID":31,"SceneName":"教育","IsSelected":0,"Counts":0},{"SceneID":32,"SceneName":"家居","IsSelected":0,"Counts":0},{"SceneID":34,"SceneName":"婚恋","IsSelected":0,"Counts":0},{"SceneID":46,"SceneName":"财经","IsSelected":0,"Counts":0}],"IsSkip":false},"IsOverdue":null}

2018-03-21 15:37:12,699 [17] INFO  BaseLog [(null)] - [IsAuthorized]IsCheckIP=False,IsCheckLogin=True,CheckModuleRight=,用户请求的地址=http://wxtest-ct.qichedaquan.com/api/Task/GetUserDayOrderCount,UrlRefer=http://wxtest-ct.qichedaquan.com/moneymanager/make_money.html?isauth=1&from=singlemessage
2018-03-21 15:37:12,772 [26] INFO  BaseLog [(null)] - [IsAuthorized]IsCheckIP=False,IsCheckLogin=True,CheckModuleRight=,用户请求的地址=http://wxtest-ct.qichedaquan.com/api/Task/GetUnionAndUserId,UrlRefer=http://wxtest-ct.qichedaquan.com/moneymanager/make_money.html?isauth=1&from=singlemessage
2018-03-21 15:37:13,231 [12] INFO  BaseLog [(null)] - [IsAuthorized]IsCheckIP=False,IsCheckLogin=True,CheckModuleRight=,用户请求的地址=http://wxtest-ct.qichedaquan.com/api/Task/GetTaskListByUserId?PageSize=10&SceneID=0&PageIndex=0&r=0.9465687051394109,UrlRefer=http://wxtest-ct.qichedaquan.com/moneymanager/make_money.html?isauth=1&from=singlemessage
2018-03-21 15:37:13,245 [24] INFO  BaseLog [(null)] - 
请求的url地址：http://wxtest-ct.qichedaquan.com/api/Task/GetTaskListByUserId?PageSize=10&SceneID=0&PageIndex=0&r=0.9465687051394109
执行的时间:5.1849ms
请求的参数:{"CheckLogin":true,"res":{"OpenID":null,"PageIndex":0,"PageSize":10,"SceneID":0,"UserID":0}}
返回的结果:{"Status":0,"Message":"Success","Result":{"TotalCount":0,"TaskID":-2,"TaskInfo":[{"TaskId":16414,"TaskName":"1进门收纳换鞋凳，空间“0”占用！","MaterialUrl":"http://news1.chitu.qichedaquan.com/ct_m/20180321/10885.html","BillingRuleName":"0.17元/CPC + 0元/CPL","Synopsis":"玄关凳还可以和收纳彼此融合，提高空间利用率。","ImgUrl":"http://192.168.3.76/group4/M00/02/60/pIYBAFqvZEmAU7jZAAAkhAl47U4069.JPG","TotalAmount":0.00,"TotalPrice":675.00,"IsForward":0,"CPCPrice":0.17},{"TaskId":16413,"TaskName":"再说李斌就哭了，蔚来江淮怎么会分手","MaterialUrl":"http://news1.chitu.qichedaquan.com/ct_m/20180321/10874.html","BillingRuleName":"0.22元/CPC + 3元/CPL","Synopsis":"再说李斌就哭了，蔚来江淮怎么会分手","ImgUrl":"http://imgcdn.chitunion.com/group4/M00/8A/30/QQ0DAFqweYaAbrD4AAAZHMKL0sU783.JPG","TotalAmount":0.00,"TotalPrice":929.00,"IsForward":0,"CPCPrice":0.22},{"TaskId":16411,"TaskName":"售9-11万/换装7DCT 新款哈弗M6正式上市","MaterialUrl":"http://news1.chitu.qichedaquan.com/ct_m/20180320/10861.html","BillingRuleName":"0.21元/CPC + 3元/CPL","Synopsis":"123457677","ImgUrl":"http://imgcdn.chitunion.com/group4/M00/8A/1A/QQ0DAFqwb8yACeLcAAAlNqxkUzo811.JPG","TotalAmount":0.00,"TotalPrice":913.00,"IsForward":0,"CPCPrice":0.21},{"TaskId":16410,"TaskName":"全球首例！Uber自动驾驶车辆致行人死亡","MaterialUrl":"http://news1.chitu.qichedaquan.com/ct_m/20180320/10860.html","BillingRuleName":"0.20元/CPC + 3元/CPL","Synopsis":"12345678","ImgUrl":"http://imgcdn.chitunion.com/group4/M00/8A/38/QQ0DAFqwfh6AUTM2AAAlxpkgfGM747.JPG","TotalAmount":0.00,"TotalPrice":905.00,"IsForward":0,"CPCPrice":0.20},{"TaskId":16409,"TaskName":"足够年轻的SUV 静态体验东风风神AX4","MaterialUrl":"http://news1.chitu.qichedaquan.com/ct_m/20180320/10858.html","BillingRuleName":"0.24元/CPC + 3元/CPL","Synopsis":"12345678900","ImgUrl":"http://192.168.3.76/group4/M00/02/7A/pIYBAFqwgZuAJyVKAABDKJKeXG8199.JPG","TotalAmount":0.00,"TotalPrice":945.00,"IsForward":0,"CPCPrice":0.24},{"TaskId":16406,"TaskName":"你们都爱村上春树的什么？","MaterialUrl":"http://news1.chitu.qichedaquan.com/ct_m/20180319/10850.html","BillingRuleName":"0.25元/CPC + 3元/CPL","Synopsis":"村上的文字是诚实的。","ImgUrl":"http://192.168.3.76/group4/M00/02/6C/pIYBAFqvqxuAHRYaAABNnqnV-k8522.JPG","TotalAmount":0.00,"TotalPrice":952.00,"IsForward":0,"CPCPrice":0.25},{"TaskId":16405,"TaskName":"20180312-02好的婚姻，都带点“傻气”","MaterialUrl":"http://news1.chitu.qichedaquan.com/ct_m/20180312/10841.html","BillingRuleName":"0.16元/CPC + 3元/CPL","Synopsis":"爸妈营，300万精英爸妈在这里，一起学、玩、买！","ImgUrl":"http://192.168.3.76/group4/M00/00/48/pIYBAFp1ZQKAIhRcAAAqvcDqwY8460.JPG","TotalAmount":0.00,"TotalPrice":867.00,"IsForward":0,"CPCPrice":0.16},{"TaskId":16404,"TaskName":"20180312-01抹一抹年轻十岁！！自带按摩功能的网红眼霜，让眼纹、眼袋、黑眼圈全靠边","MaterialUrl":"http://news1.chitu.qichedaquan.com/ct_m/20180312/294.html","BillingRuleName":"0.29元/CPC + 3元/CPL","Synopsis":"都说爱笑的女孩运气不会太差，但眼纹也不会少，眼部是肌肤的重灾区，女生真的赌不起。","ImgUrl":"http://192.168.3.71/group1/M00/0C/7F/oYYBAFpXRlGAGA4KAAAlMvCP9Rw724.JPG","TotalAmount":0.00,"TotalPrice":990.00,"IsForward":0,"CPCPrice":0.29},{"TaskId":16395,"TaskName":"别让孩子如此让人讨厌","MaterialUrl":"http://newscdn.chitunion.com/ct_m/20180111/55719.html","BillingRuleName":"0.10元/CPC + 0元/CPL","Synopsis":"最近有一则熊孩子在地铁里抢陌生乘客蛋卷的事儿，家长居然还对孩子说：吃完再要。　　我也是震惊了，他们虽说是","ImgUrl":"http://img4.qcdqcdn.com/group4/M00/C9/95/QQ0DAFpVhU6APgvmAAB75Gov3pc046.GIF","TotalAmount":0.00,"TotalPrice":511.00,"IsForward":0,"CPCPrice":0.10},{"TaskId":16394,"TaskName":"美味又好看的包子做法来啦，赶紧收了吧~","MaterialUrl":"http://newscdn.chitunion.com/ct_m/20180111/55717.html","BillingRuleName":"0.25元/CPC + 0元/CPL","Synopsis":"鸡汁生煎包食材：300g鸡爪、25ml料酒、300g猪前夹肉、1个鸡蛋、400g中筋面粉、3小勺盐、适量生姜","ImgUrl":"http://img4.qcdqcdn.com/group4/M00/C9/F2/QQ0DAFpVxOSAGOs_AAArthx1CMo803.JPG","TotalAmount":0.00,"TotalPrice":886.00,"IsForward":0,"CPCPrice":0.25}]},"IsOverdue":null}

2018-03-21 15:37:50,277 [25] INFO  BaseLog [(null)] - WeiXinVisvitBll AddWeiXinVisvitInfo 开始 UserID: 1612,URL=http://wxtest-ct.qichedaquan.com/moneymanager/make_money.html?isauth=1&from=singlemessage
2018-03-21 15:37:50,284 [25] INFO  BaseLog [(null)] - WeiXinVisvitBll AddWeiXinVisvitInfo UserID: 1612,URL=http://wxtest-ct.qichedaquan.com/moneymanager/make_money.html?isauth=1&from=singlemessage OK
2018-03-21 15:37:50,443 [6] INFO  BaseLog [(null)] - 
请求的url地址：http://wxtest-ct.qichedaquan.com/api/Task/GetSceneInfoByUserId?r=0.5523111451227485
执行的时间:8.0202ms
请求的参数:{}
返回的结果:{"Status":0,"Message":"OK","Result":{"CategoryList":[{"SceneID":0,"SceneName":"推荐","IsSelected":0,"Counts":10000},{"SceneID":3,"SceneName":"育儿","IsSelected":0,"Counts":0},{"SceneID":4,"SceneName":"娱乐","IsSelected":0,"Counts":0},{"SceneID":22,"SceneName":"汽车","IsSelected":0,"Counts":0},{"SceneID":24,"SceneName":"美食","IsSelected":0,"Counts":0},{"SceneID":25,"SceneName":"旅游","IsSelected":0,"Counts":0},{"SceneID":31,"SceneName":"教育","IsSelected":0,"Counts":0},{"SceneID":32,"SceneName":"家居","IsSelected":0,"Counts":0},{"SceneID":34,"SceneName":"婚恋","IsSelected":0,"Counts":0},{"SceneID":46,"SceneName":"财经","IsSelected":0,"Counts":0}],"IsSkip":false},"IsOverdue":null}

2018-03-21 15:37:50,486 [26] INFO  BaseLog [(null)] - [IsAuthorized]IsCheckIP=False,IsCheckLogin=True,CheckModuleRight=,用户请求的地址=http://wxtest-ct.qichedaquan.com/api/Task/GetUserDayOrderCount,UrlRefer=http://wxtest-ct.qichedaquan.com/moneymanager/make_money.html?isauth=1&from=singlemessage
2018-03-21 15:37:50,546 [24] INFO  BaseLog [(null)] - [IsAuthorized]IsCheckIP=False,IsCheckLogin=True,CheckModuleRight=,用户请求的地址=http://wxtest-ct.qichedaquan.com/api/Task/GetUnionAndUserId,UrlRefer=http://wxtest-ct.qichedaquan.com/moneymanager/make_money.html?isauth=1&from=singlemessage
2018-03-21 15:37:51,089 [12] INFO  BaseLog [(null)] - [IsAuthorized]IsCheckIP=False,IsCheckLogin=True,CheckModuleRight=,用户请求的地址=http://wxtest-ct.qichedaquan.com/api/Task/GetTaskListByUserId?PageSize=10&SceneID=0&PageIndex=0&r=0.979915478851533,UrlRefer=http://wxtest-ct.qichedaquan.com/moneymanager/make_money.html?isauth=1&from=singlemessage
2018-03-21 15:37:51,101 [6] INFO  BaseLog [(null)] - 
请求的url地址：http://wxtest-ct.qichedaquan.com/api/Task/GetTaskListByUserId?PageSize=10&SceneID=0&PageIndex=0&r=0.979915478851533
执行的时间:5.0168ms
请求的参数:{"CheckLogin":true,"res":{"OpenID":null,"PageIndex":0,"PageSize":10,"SceneID":0,"UserID":0}}
